Entity,Code,Day,people_vaccinated,145608-annotations
Isle of Man,IMN,2021-06-16,62407,
Isle of Man,IMN,2021-06-20,62417,
Isle of Man,IMN,2021-06-22,62418,
Isle of Man,IMN,2021-06-23,62420,
Isle of Man,IMN,2021-06-24,62509,
Isle of Man,IMN,2021-06-25,62522,
Isle of Man,IMN,2021-06-28,63236,
Isle of Man,IMN,2021-06-29,63241,
Isle of Man,IMN,2021-07-01,63245,
Isle of Man,IMN,2021-07-02,63247,
Isle of Man,IMN,2021-07-03,63247,
Isle of Man,IMN,2021-07-04,63249,
Isle of Man,IMN,2021-07-05,63249,
Isle of Man,IMN,2021-07-06,63621,
Isle of Man,IMN,2021-07-07,63984,
Isle of Man,IMN,2021-07-08,64150,
Isle of Man,IMN,2021-07-09,64151,
Isle of Man,IMN,2021-07-10,64151,
Isle of Man,IMN,2021-07-11,64153,
Isle of Man,IMN,2021-07-12,64160,
Isle of Man,IMN,2021-07-13,64161,
Isle of Man,IMN,2021-07-14,64222,
Isle of Man,IMN,2021-07-15,64400,
Isle of Man,IMN,2021-07-18,64403,
Isle of Man,IMN,2021-07-19,64407,
Isle of Man,IMN,2021-07-20,64408,
Isle of Man,IMN,2021-07-21,64441,
Isle of Man,IMN,2021-07-25,64447,
Isle of Man,IMN,2021-07-26,64629,
Isle of Man,IMN,2021-07-27,64756,
Isle of Man,IMN,2021-07-28,64871,
Isle of Man,IMN,2021-07-30,64872,
Isle of Man,IMN,2021-07-31,64872,
Isle of Man,IMN,2021-08-02,64877,
Isle of Man,IMN,2021-08-03,64944,
Isle of Man,IMN,2021-08-11,65030,
Isle of Man,IMN,2021-08-16,65033,
Isle of Man,IMN,2021-08-17,65034,
Isle of Man,IMN,2021-08-20,65041,
Isle of Man,IMN,2021-08-29,65116,
Isle of Man,IMN,2021-08-31,65116,
Israel,ISR,2020-12-19,61,
Israel,ISR,2020-12-20,7439,
Israel,ISR,2020-12-21,32326,
Israel,ISR,2020-12-22,76947,
Israel,ISR,2020-12-23,139794,
Israel,ISR,2020-12-24,213138,
Israel,ISR,2020-12-25,251601,
Israel,ISR,2020-12-26,284183,
Israel,ISR,2020-12-27,388595,
Israel,ISR,2020-12-28,523456,
Israel,ISR,2020-12-29,679508,
Israel,ISR,2020-12-30,832331,
Israel,ISR,2020-12-31,990619,
Israel,ISR,2021-01-01,1061892,
Israel,ISR,2021-01-02,1133529,
Israel,ISR,2021-01-03,1282999,
Israel,ISR,2021-01-04,1434907,
Israel,ISR,2021-01-05,1559825,
Israel,ISR,2021-01-06,1662939,
Israel,ISR,2021-01-07,1778792,
Israel,ISR,2021-01-08,1845104,
Israel,ISR,2021-01-09,1889567,
Israel,ISR,2021-01-10,1927119,
Israel,ISR,2021-01-11,1948150,
Israel,ISR,2021-01-12,1972067,
Israel,ISR,2021-01-13,2024001,
Israel,ISR,2021-01-14,2080310,
Israel,ISR,2021-01-15,2110937,
Israel,ISR,2021-01-16,2140304,
Israel,ISR,2021-01-17,2208571,
Israel,ISR,2021-01-18,2278113,
Israel,ISR,2021-01-19,2350739,
Israel,ISR,2021-01-20,2427318,
Israel,ISR,2021-01-21,2497026,
Israel,ISR,2021-01-22,2534753,
Israel,ISR,2021-01-23,2574619,
Israel,ISR,2021-01-24,2643569,
Israel,ISR,2021-01-25,2724316,
Israel,ISR,2021-01-26,2802815,
Israel,ISR,2021-01-27,2880527,
Israel,ISR,2021-01-28,2959943,
Israel,ISR,2021-01-29,2996470,
Israel,ISR,2021-01-30,3030771,
Israel,ISR,2021-01-31,3103969,
Israel,ISR,2021-02-01,3186268,
Israel,ISR,2021-02-02,3256147,
Israel,ISR,2021-02-03,3316238,
Israel,ISR,2021-02-04,3388649,
Israel,ISR,2021-02-05,3422434,
Israel,ISR,2021-02-06,3443974,
Israel,ISR,2021-02-07,3497934,
Israel,ISR,2021-02-08,3556428,
Israel,ISR,2021-02-09,3622571,
Israel,ISR,2021-02-10,3692918,
Israel,ISR,2021-02-11,3773944,
Israel,ISR,2021-02-12,3812892,
Israel,ISR,2021-02-13,3840280,
Israel,ISR,2021-02-14,3915027,
Israel,ISR,2021-02-15,3996358,
Israel,ISR,2021-02-16,4079685,
Israel,ISR,2021-02-17,4141487,
Israel,ISR,2021-02-18,4210472,
Israel,ISR,2021-02-19,4250037,
Israel,ISR,2021-02-20,4281623,
Israel,ISR,2021-02-21,4360946,
Israel,ISR,2021-02-22,4445840,
Israel,ISR,2021-02-23,4523037,
Israel,ISR,2021-02-24,4583924,
Israel,ISR,2021-02-25,4635474,
Israel,ISR,2021-02-26,4661240,
Israel,ISR,2021-02-27,4679502,
Israel,ISR,2021-02-28,4719676,
Israel,ISR,2021-03-01,4765195,
Israel,ISR,2021-03-02,4806206,
Israel,ISR,2021-03-03,4847999,
Israel,ISR,2021-03-04,4887485,
Israel,ISR,2021-03-05,4904649,
Israel,ISR,2021-03-06,4915219,
Israel,ISR,2021-03-07,4946201,
Israel,ISR,2021-03-08,4973363,
Israel,ISR,2021-03-09,4999866,
Israel,ISR,2021-03-10,5022965,
Israel,ISR,2021-03-11,5046031,
Israel,ISR,2021-03-12,5057131,
Israel,ISR,2021-03-13,5064981,
Israel,ISR,2021-03-14,5085806,
Israel,ISR,2021-03-15,5105732,
Israel,ISR,2021-03-16,5124271,
Israel,ISR,2021-03-17,5141768,
Israel,ISR,2021-03-18,5157602,
Israel,ISR,2021-03-19,5164351,
Israel,ISR,2021-03-20,5169474,
Israel,ISR,2021-03-21,5182513,
Israel,ISR,2021-03-22,5195864,
Israel,ISR,2021-03-23,5198469,
Israel,ISR,2021-03-24,5209262,
Israel,ISR,2021-03-25,5219300,
Israel,ISR,2021-03-26,5223308,
Israel,ISR,2021-03-27,5225017,
Israel,ISR,2021-03-28,5227055,
Israel,ISR,2021-03-29,5233826,
Israel,ISR,2021-03-30,5241487,
Israel,ISR,2021-03-31,5249442,
Israel,ISR,2021-04-01,5257388,
Israel,ISR,2021-04-02,5260157,
Israel,ISR,2021-04-03,5261496,
Israel,ISR,2021-04-04,5271032,
Israel,ISR,2021-04-05,5281206,
Israel,ISR,2021-04-06,5289982,
Israel,ISR,2021-04-07,5298658,
Israel,ISR,2021-04-08,5307820,
Israel,ISR,2021-04-09,5311194,
Israel,ISR,2021-04-10,5312687,
Israel,ISR,2021-04-11,5321585,
Israel,ISR,2021-04-12,5330291,
Israel,ISR,2021-04-13,5335899,
Israel,ISR,2021-04-14,5339326,
Israel,ISR,2021-04-15,5339777,
Israel,ISR,2021-04-16,5342970,
Israel,ISR,2021-04-17,5343714,
Israel,ISR,2021-04-18,5350678,
Israel,ISR,2021-04-19,5356887,
Israel,ISR,2021-04-20,5362937,
Israel,ISR,2021-04-21,5369089,
Israel,ISR,2021-04-22,5374835,
Israel,ISR,2021-04-23,5377424,
Israel,ISR,2021-04-24,5378105,
Israel,ISR,2021-04-25,5382819,
Israel,ISR,2021-04-26,5388149,
Israel,ISR,2021-04-27,5392498,
Israel,ISR,2021-04-28,5396811,
Israel,ISR,2021-04-29,5401001,
Israel,ISR,2021-04-30,5402736,
Israel,ISR,2021-05-01,5403119,
Israel,ISR,2021-05-02,5406274,
Israel,ISR,2021-05-03,5409674,
Israel,ISR,2021-05-04,5413057,
Israel,ISR,2021-05-05,5416171,
Israel,ISR,2021-05-06,5419611,
Israel,ISR,2021-05-07,5421275,
Israel,ISR,2021-05-08,5421450,
Israel,ISR,2021-05-09,5424216,
Israel,ISR,2021-05-10,5426979,
Israel,ISR,2021-05-11,5429403,
Israel,ISR,2021-05-12,5431222,
Israel,ISR,2021-05-13,5433040,
Israel,ISR,2021-05-14,5433815,
Israel,ISR,2021-05-15,5433952,
Israel,ISR,2021-05-16,5434381,
Israel,ISR,2021-05-17,5434569,
Israel,ISR,2021-05-18,5436386,
Israel,ISR,2021-05-19,5438423,
Israel,ISR,2021-05-20,5440524,
Israel,ISR,2021-05-21,5441540,
Israel,ISR,2021-05-22,5441680,
Israel,ISR,2021-05-23,5443880,
Israel,ISR,2021-05-24,5445858,
Israel,ISR,2021-05-25,5447512,
Israel,ISR,2021-05-26,5448749,
Israel,ISR,2021-05-27,5450392,
Israel,ISR,2021-05-28,5451020,
Israel,ISR,2021-05-29,5451125,
Israel,ISR,2021-05-30,5452672,
Israel,ISR,2021-05-31,5454246,
Israel,ISR,2021-06-01,5455442,
Israel,ISR,2021-06-02,5456760,
Israel,ISR,2021-06-03,5458282,
Israel,ISR,2021-06-04,5459212,
Israel,ISR,2021-06-05,5459317,
Israel,ISR,2021-06-06,5463504,
Israel,ISR,2021-06-07,5467744,
Israel,ISR,2021-06-08,5471325,
Israel,ISR,2021-06-09,5474788,
Israel,ISR,2021-06-10,5477981,
Israel,ISR,2021-06-11,5479231,
Israel,ISR,2021-06-12,5479370,
Israel,ISR,2021-06-13,5482416,
Israel,ISR,2021-06-14,5485316,
Israel,ISR,2021-06-15,5488295,
Israel,ISR,2021-06-16,5490877,
Israel,ISR,2021-06-17,5493437,
Israel,ISR,2021-06-18,5494560,
Israel,ISR,2021-06-19,5494702,
Israel,ISR,2021-06-20,5497939,
Israel,ISR,2021-06-21,5503000,
Israel,ISR,2021-06-22,5509759,
Israel,ISR,2021-06-23,5520320,
Israel,ISR,2021-06-24,5532180,
Israel,ISR,2021-06-25,5539110,
Israel,ISR,2021-06-26,5541301,
Israel,ISR,2021-06-27,5554841,
Israel,ISR,2021-06-28,5569198,
Israel,ISR,2021-06-29,5585736,
Israel,ISR,2021-06-30,5602028,
Israel,ISR,2021-07-01,5618679,
Israel,ISR,2021-07-02,5628361,
Israel,ISR,2021-07-03,5630958,
Israel,ISR,2021-07-04,5648610,
Israel,ISR,2021-07-05,5666319,
Israel,ISR,2021-07-06,5684054,
Israel,ISR,2021-07-07,5699418,
Israel,ISR,2021-07-08,5715855,
Israel,ISR,2021-07-09,5726878,
Israel,ISR,2021-07-10,5731776,
Israel,ISR,2021-07-11,5733163,
Israel,ISR,2021-07-12,5735487,
Israel,ISR,2021-07-13,5738337,
Israel,ISR,2021-07-14,5740949,
Israel,ISR,2021-07-15,5743806,
Israel,ISR,2021-07-16,5744961,
Israel,ISR,2021-07-17,5745260,
Israel,ISR,2021-07-18,5747267,
Israel,ISR,2021-07-19,5750371,
Israel,ISR,2021-07-20,5752915,
Israel,ISR,2021-07-21,5755175,
Israel,ISR,2021-07-22,5757967,
Israel,ISR,2021-07-23,5759885,
Israel,ISR,2021-07-24,5760458,
Israel,ISR,2021-07-25,5764805,
Israel,ISR,2021-07-26,5769846,
Israel,ISR,2021-07-27,5775231,
Israel,ISR,2021-07-28,5779133,
Israel,ISR,2021-07-29,5783698,
Israel,ISR,2021-07-30,5786233,
Israel,ISR,2021-07-31,5787590,
Israel,ISR,2021-08-01,5790613,
Israel,ISR,2021-08-02,5793649,
Israel,ISR,2021-08-03,5796953,
Israel,ISR,2021-08-04,5800425,
Israel,ISR,2021-08-05,5804853,
Israel,ISR,2021-08-06,5807211,
Israel,ISR,2021-08-07,5808187,
Israel,ISR,2021-08-08,5813183,
Israel,ISR,2021-08-09,5818481,
Israel,ISR,2021-08-10,5823995,
Israel,ISR,2021-08-11,5829605,
Israel,ISR,2021-08-12,5836616,
Israel,ISR,2021-08-13,5840366,
Israel,ISR,2021-08-14,5842611,
Israel,ISR,2021-08-15,5849780,
Israel,ISR,2021-08-16,5856763,
Israel,ISR,2021-08-17,5864325,
Israel,ISR,2021-08-18,5872943,
Israel,ISR,2021-08-19,5882991,
Israel,ISR,2021-08-20,5887726,
Israel,ISR,2021-08-21,5891225,
Israel,ISR,2021-08-22,5901137,
Israel,ISR,2021-08-23,5912147,
Israel,ISR,2021-08-24,5923973,
Israel,ISR,2021-08-25,5933758,
Israel,ISR,2021-08-26,5943933,
Israel,ISR,2021-08-27,5948268,
Israel,ISR,2021-08-28,5951982,
Israel,ISR,2021-08-29,5962441,
Israel,ISR,2021-08-30,5974914,
Israel,ISR,2021-08-31,5974921,
Italy,ITA,2020-12-27,7250,
Italy,ITA,2020-12-28,8696,
Italy,ITA,2020-12-29,9725,
Italy,ITA,2020-12-30,14497,
Italy,ITA,2020-12-31,40169,
Italy,ITA,2021-01-01,51305,
Italy,ITA,2021-01-02,90065,
Italy,ITA,2021-01-03,125524,
Italy,ITA,2021-01-04,194917,
Italy,ITA,2021-01-05,275114,
Italy,ITA,2021-01-06,340580,
Italy,ITA,2021-01-07,433254,
Italy,ITA,2021-01-08,529557,
Italy,ITA,2021-01-09,617078,
Italy,ITA,2021-01-10,677747,
Italy,ITA,2021-01-11,759451,
Italy,ITA,2021-01-12,842270,
Italy,ITA,2021-01-13,937404,
Italy,ITA,2021-01-14,1031835,
Italy,ITA,2021-01-15,1122341,
Italy,ITA,2021-01-16,1187818,
Italy,ITA,2021-01-17,1222173,
Italy,ITA,2021-01-18,1261433,
Italy,ITA,2021-01-19,1292917,
Italy,ITA,2021-01-20,1319468,
Italy,ITA,2021-01-21,1335658,
Italy,ITA,2021-01-22,1348476,
Italy,ITA,2021-01-23,1354472,
Italy,ITA,2021-01-24,1357701,
Italy,ITA,2021-01-25,1362503,
Italy,ITA,2021-01-26,1366826,
Italy,ITA,2021-01-27,1373025,
Italy,ITA,2021-01-28,1377792,
Italy,ITA,2021-01-29,1382521,
Italy,ITA,2021-01-30,1386706,
Italy,ITA,2021-01-31,1389345,
Italy,ITA,2021-02-01,1393652,
Italy,ITA,2021-02-02,1400062,
Italy,ITA,2021-02-03,1409143,
Italy,ITA,2021-02-04,1422665,
Italy,ITA,2021-02-05,1440591,
Italy,ITA,2021-02-06,1455243,
Italy,ITA,2021-02-07,1464740,
Italy,ITA,2021-02-08,1491576,
Italy,ITA,2021-02-09,1526092,
Italy,ITA,2021-02-10,1571123,
Italy,ITA,2021-02-11,1626387,
Italy,ITA,2021-02-12,1685225,
Italy,ITA,2021-02-13,1731179,
Italy,ITA,2021-02-14,1758518,
Italy,ITA,2021-02-15,1815239,
Italy,ITA,2021-02-16,1880197,
Italy,ITA,2021-02-17,1951106,
Italy,ITA,2021-02-18,2033330,
Italy,ITA,2021-02-19,2119824,
Italy,ITA,2021-02-20,2193768,
Italy,ITA,2021-02-21,2242627,
Italy,ITA,2021-02-22,2343119,
Italy,ITA,2021-02-23,2444472,
Italy,ITA,2021-02-24,2558721,
Italy,ITA,2021-02-25,2675235,
Italy,ITA,2021-02-26,2798784,
Italy,ITA,2021-02-27,2913836,
Italy,ITA,2021-02-28,2984069,
Italy,ITA,2021-03-01,3095612,
Italy,ITA,2021-03-02,3227165,
Italy,ITA,2021-03-03,3372697,
Italy,ITA,2021-03-04,3523899,
Italy,ITA,2021-03-05,3678158,
Italy,ITA,2021-03-06,3816976,
Italy,ITA,2021-03-07,3899717,
Italy,ITA,2021-03-08,4034396,
Italy,ITA,2021-03-09,4180804,
Italy,ITA,2021-03-10,4342153,
Italy,ITA,2021-03-11,4507316,
Italy,ITA,2021-03-12,4658946,
Italy,ITA,2021-03-13,4787806,
Italy,ITA,2021-03-14,4860598,
Italy,ITA,2021-03-15,4965653,
Italy,ITA,2021-03-16,5033615,
Italy,ITA,2021-03-17,5118516,
Italy,ITA,2021-03-18,5202877,
Italy,ITA,2021-03-19,5300363,
Italy,ITA,2021-03-20,5414364,
Italy,ITA,2021-03-21,5499664,
Italy,ITA,2021-03-22,5630126,
Italy,ITA,2021-03-23,5785514,
Italy,ITA,2021-03-24,5957101,
Italy,ITA,2021-03-25,6144023,
Italy,ITA,2021-03-26,6337676,
Italy,ITA,2021-03-27,6511704,
Italy,ITA,2021-03-28,6634583,
Italy,ITA,2021-03-29,6812180,
Italy,ITA,2021-03-30,7006076,
Italy,ITA,2021-03-31,7221742,
Italy,ITA,2021-04-01,7419540,
Italy,ITA,2021-04-02,7623308,
Italy,ITA,2021-04-03,7793079,
Italy,ITA,2021-04-04,7868918,
Italy,ITA,2021-04-05,8002068,
Italy,ITA,2021-04-06,8212225,
Italy,ITA,2021-04-07,8455722,
Italy,ITA,2021-04-08,8706008,
Italy,ITA,2021-04-09,8959843,
Italy,ITA,2021-04-10,9212756,
Italy,ITA,2021-04-11,9373805,
Italy,ITA,2021-04-12,9579176,
Italy,ITA,2021-04-13,9801550,
Italy,ITA,2021-04-14,10043450,
Italy,ITA,2021-04-15,10297071,
Italy,ITA,2021-04-16,10578362,
Italy,ITA,2021-04-17,10854655,
Italy,ITA,2021-04-18,11042907,
Italy,ITA,2021-04-19,11266604,
Italy,ITA,2021-04-20,11503173,
Italy,ITA,2021-04-21,11757957,
Italy,ITA,2021-04-22,12022306,
Italy,ITA,2021-04-23,12297833,
Italy,ITA,2021-04-24,12571056,
Italy,ITA,2021-04-25,12792116,
Italy,ITA,2021-04-26,13055268,
Italy,ITA,2021-04-27,13318192,
Italy,ITA,2021-04-28,13588489,
Italy,ITA,2021-04-29,13944860,
Italy,ITA,2021-04-30,14284526,
Italy,ITA,2021-05-01,14569072,
Italy,ITA,2021-05-02,14821896,
Italy,ITA,2021-05-03,15113394,
Italy,ITA,2021-05-04,15428985,
Italy,ITA,2021-05-05,15769539,
Italy,ITA,2021-05-06,16117443,
Italy,ITA,2021-05-07,16473732,
Italy,ITA,2021-05-08,16800853,
Italy,ITA,2021-05-09,17057625,
Italy,ITA,2021-05-10,17351179,
Italy,ITA,2021-05-11,17653488,
Italy,ITA,2021-05-12,17979080,
Italy,ITA,2021-05-13,18325087,
Italy,ITA,2021-05-14,18677442,
Italy,ITA,2021-05-15,19040861,
Italy,ITA,2021-05-16,19313893,
Italy,ITA,2021-05-17,19587096,
Italy,ITA,2021-05-18,19869150,
Italy,ITA,2021-05-19,20175842,
Italy,ITA,2021-05-20,20487340,
Italy,ITA,2021-05-21,20815982,
Italy,ITA,2021-05-22,21136820,
Italy,ITA,2021-05-23,21388349,
Italy,ITA,2021-05-24,21663494,
Italy,ITA,2021-05-25,21933729,
Italy,ITA,2021-05-26,22222339,
Italy,ITA,2021-05-27,22531940,
Italy,ITA,2021-05-28,22856462,
Italy,ITA,2021-05-29,23176916,
Italy,ITA,2021-05-30,23433083,
Italy,ITA,2021-05-31,23760603,
Italy,ITA,2021-06-01,24095513,
Italy,ITA,2021-06-02,24436570,
Italy,ITA,2021-06-03,24903084,
Italy,ITA,2021-06-04,25410408,
Italy,ITA,2021-06-05,25911139,
Italy,ITA,2021-06-06,26341947,
Italy,ITA,2021-06-07,26799571,
Italy,ITA,2021-06-08,27262574,
Italy,ITA,2021-06-09,27735482,
Italy,ITA,2021-06-10,28241272,
Italy,ITA,2021-06-11,28731114,
Italy,ITA,2021-06-12,29195752,
Italy,ITA,2021-06-13,29554394,
Italy,ITA,2021-06-14,29889070,
Italy,ITA,2021-06-15,30213080,
Italy,ITA,2021-06-16,30535007,
Italy,ITA,2021-06-17,30855752,
Italy,ITA,2021-06-18,31174853,
Italy,ITA,2021-06-19,31471832,
Italy,ITA,2021-06-20,31698049,
Italy,ITA,2021-06-21,31982667,
Italy,ITA,2021-06-22,32272678,
Italy,ITA,2021-06-23,32553342,
Italy,ITA,2021-06-24,32848338,
Italy,ITA,2021-06-25,33132511,
Italy,ITA,2021-06-26,33400332,
Italy,ITA,2021-06-27,33614184,
Italy,ITA,2021-06-28,33880799,
Italy,ITA,2021-06-29,34128359,
Italy,ITA,2021-06-30,34375034,
Italy,ITA,2021-07-01,34597044,
Italy,ITA,2021-07-02,34798304,
Italy,ITA,2021-07-03,34964990,
Italy,ITA,2021-07-04,35105436,
Italy,ITA,2021-07-05,35275292,
Italy,ITA,2021-07-06,35440770,
Italy,ITA,2021-07-07,35588470,
Italy,ITA,2021-07-08,35704601,
Italy,ITA,2021-07-09,35814693,
Italy,ITA,2021-07-10,35916575,
Italy,ITA,2021-07-11,35975912,
Italy,ITA,2021-07-12,36066821,
Italy,ITA,2021-07-13,36155884,
Italy,ITA,2021-07-14,36253985,
Italy,ITA,2021-07-15,36356634,
Italy,ITA,2021-07-16,36453343,
Italy,ITA,2021-07-17,36535288,
Italy,ITA,2021-07-18,36622030,
Italy,ITA,2021-07-19,36744426,
Italy,ITA,2021-07-20,36865452,
Italy,ITA,2021-07-21,36999170,
Italy,ITA,2021-07-22,37144504,
Italy,ITA,2021-07-23,37305880,
Italy,ITA,2021-07-24,37426063,
Italy,ITA,2021-07-25,37508940,
Italy,ITA,2021-07-26,37656487,
Italy,ITA,2021-07-27,37803722,
Italy,ITA,2021-07-28,37967465,
Italy,ITA,2021-07-29,38150741,
Italy,ITA,2021-07-30,38340989,
Italy,ITA,2021-07-31,38498628,
Italy,ITA,2021-08-01,38611512,
Italy,ITA,2021-08-02,38767207,
Italy,ITA,2021-08-03,38924441,
Italy,ITA,2021-08-04,39103705,
Italy,ITA,2021-08-05,39285207,
Italy,ITA,2021-08-06,39478058,
Italy,ITA,2021-08-07,39634335,
Italy,ITA,2021-08-08,39747095,
Italy,ITA,2021-08-09,39933513,
Italy,ITA,2021-08-10,40118766,
Italy,ITA,2021-08-11,40296756,
Italy,ITA,2021-08-12,40481055,
Italy,ITA,2021-08-13,40640247,
Italy,ITA,2021-08-14,40706860,
Italy,ITA,2021-08-15,40735078,
Italy,ITA,2021-08-16,40864359,
Italy,ITA,2021-08-17,40996017,
Italy,ITA,2021-08-18,41138088,
Italy,ITA,2021-08-19,41265740,
Italy,ITA,2021-08-20,41381915,
Italy,ITA,2021-08-21,41461202,
Italy,ITA,2021-08-22,41510409,
Italy,ITA,2021-08-23,41659135,
Italy,ITA,2021-08-24,41796157,
Italy,ITA,2021-08-25,41926941,
Italy,ITA,2021-08-26,42048620,
Italy,ITA,2021-08-27,42164403,
Italy,ITA,2021-08-28,42260005,
Italy,ITA,2021-08-29,42327246,
Italy,ITA,2021-08-30,42483040,
Italy,ITA,2021-08-31,42609377,
Jamaica,JAM,2021-03-09,0,
Jamaica,JAM,2021-03-14,12099,
Jamaica,JAM,2021-03-16,16096,
Jamaica,JAM,2021-03-25,33000,
Jamaica,JAM,2021-04-01,41901,
Jamaica,JAM,2021-04-06,43944,
Jamaica,JAM,2021-04-07,47728,
Jamaica,JAM,2021-04-13,135473,
Jamaica,JAM,2021-05-14,146147,
Jamaica,JAM,2021-05-21,150273,
Jamaica,JAM,2021-05-28,155683,
Jamaica,JAM,2021-06-04,155683,
Jamaica,JAM,2021-06-11,163209,
Jamaica,JAM,2021-06-25,172958,
Jamaica,JAM,2021-07-09,176879,
Jamaica,JAM,2021-07-13,177062,
Jamaica,JAM,2021-07-16,177939,
Jamaica,JAM,2021-07-23,178728,
Jamaica,JAM,2021-08-06,238475,
Jamaica,JAM,2021-08-13,256890,
Jamaica,JAM,2021-08-20,283552,
Jamaica,JAM,2021-08-24,329381,
Jamaica,JAM,2021-08-25,357938,
Jamaica,JAM,2021-08-27,362366,
Jamaica,JAM,2021-08-28,367943,
Jamaica,JAM,2021-08-29,372876,
Jamaica,JAM,2021-08-31,402601,
Japan,JPN,2021-02-17,125,
Japan,JPN,2021-02-18,611,
Japan,JPN,2021-02-19,5039,
Japan,JPN,2021-02-22,11934,
Japan,JPN,2021-02-24,17888,
Japan,JPN,2021-02-25,21896,
Japan,JPN,2021-02-26,28530,
Japan,JPN,2021-03-01,31785,
Japan,JPN,2021-03-02,34772,
Japan,JPN,2021-03-03,37303,
Japan,JPN,2021-03-04,39174,
Japan,JPN,2021-03-05,46469,
Japan,JPN,2021-03-08,70796,
Japan,JPN,2021-03-09,107558,
Japan,JPN,2021-03-10,148915,
Japan,JPN,2021-03-11,180741,
Japan,JPN,2021-03-12,227194,
Japan,JPN,2021-03-15,282398,
Japan,JPN,2021-03-16,349844,
Japan,JPN,2021-03-17,423196,
Japan,JPN,2021-03-18,490413,
Japan,JPN,2021-03-19,553454,
Japan,JPN,2021-03-22,623569,
Japan,JPN,2021-03-23,667370,
Japan,JPN,2021-03-24,706101,
Japan,JPN,2021-03-25,737672,
Japan,JPN,2021-03-26,781665,
Japan,JPN,2021-03-29,825704,
Japan,JPN,2021-03-30,852946,
Japan,JPN,2021-03-31,877159,
Japan,JPN,2021-04-01,893315,
Japan,JPN,2021-04-02,913341,
Japan,JPN,2021-04-05,956638,
Japan,JPN,2021-04-06,996058,
Japan,JPN,2021-04-07,1036429,
Japan,JPN,2021-04-08,1066385,
Japan,JPN,2021-04-09,1101698,
Japan,JPN,2021-04-12,1133286,
Japan,JPN,2021-04-13,1151424,
Japan,JPN,2021-04-14,1166073,
Japan,JPN,2021-04-15,1191947,
Japan,JPN,2021-04-16,1233295,
Japan,JPN,2021-04-17,1241857,
Japan,JPN,2021-04-18,1250556,
Japan,JPN,2021-04-19,1351325,
Japan,JPN,2021-04-20,1504610,
Japan,JPN,2021-04-21,1696518,
Japan,JPN,2021-04-22,1888959,
Japan,JPN,2021-04-23,2098422,
Japan,JPN,2021-04-24,2139249,
Japan,JPN,2021-04-25,2164808,
Japan,JPN,2021-04-26,2452571,
Japan,JPN,2021-04-27,2711197,
Japan,JPN,2021-04-28,3000229,
Japan,JPN,2021-04-29,3021753,
Japan,JPN,2021-04-30,3322617,
Japan,JPN,2021-05-01,3366138,
Japan,JPN,2021-05-02,3391294,
Japan,JPN,2021-05-03,3398696,
Japan,JPN,2021-05-04,3407079,
Japan,JPN,2021-05-05,3416795,
Japan,JPN,2021-05-06,3731881,
Japan,JPN,2021-05-07,3875529,
Japan,JPN,2021-05-08,3937048,
Japan,JPN,2021-05-09,4010898,
Japan,JPN,2021-05-10,4269361,
Japan,JPN,2021-05-11,4486878,
Japan,JPN,2021-05-12,4727413,
Japan,JPN,2021-05-13,4975425,
Japan,JPN,2021-05-14,5208384,
Japan,JPN,2021-05-15,5345306,
Japan,JPN,2021-05-16,5531412,
Japan,JPN,2021-05-17,5872660,
Japan,JPN,2021-05-18,6215230,
Japan,JPN,2021-05-19,6605930,
Japan,JPN,2021-05-20,7003421,
Japan,JPN,2021-05-21,7377583,
Japan,JPN,2021-05-22,7659583,
Japan,JPN,2021-05-23,7983945,
Japan,JPN,2021-05-24,8561635,
Japan,JPN,2021-05-25,9158604,
Japan,JPN,2021-05-26,9817479,
Japan,JPN,2021-05-27,10447367,
Japan,JPN,2021-05-28,11056368,
Japan,JPN,2021-05-29,11525902,
Japan,JPN,2021-05-30,11985710,
Japan,JPN,2021-05-31,12644814,
Japan,JPN,2021-06-01,13345848,
Japan,JPN,2021-06-02,14071810,
Japan,JPN,2021-06-03,14789709,
Japan,JPN,2021-06-04,15494456,
Japan,JPN,2021-06-05,16104176,
Japan,JPN,2021-06-06,16661878,
Japan,JPN,2021-06-07,17420972,
Japan,JPN,2021-06-08,18200582,
Japan,JPN,2021-06-09,18959671,
Japan,JPN,2021-06-10,19689796,
Japan,JPN,2021-06-11,20427402,
Japan,JPN,2021-06-12,21074665,
Japan,JPN,2021-06-13,21664673,
Japan,JPN,2021-06-14,22343266,
Japan,JPN,2021-06-15,23019587,
Japan,JPN,2021-06-16,23680999,
Japan,JPN,2021-06-17,24357621,
Japan,JPN,2021-06-18,25010653,
Japan,JPN,2021-06-19,25653272,
Japan,JPN,2021-06-20,26294725,
Japan,JPN,2021-06-21,27004653,
Japan,JPN,2021-06-22,27707562,
Japan,JPN,2021-06-23,28416848,
Japan,JPN,2021-06-24,29103397,
Japan,JPN,2021-06-25,29780323,
Japan,JPN,2021-06-26,30457515,
Japan,JPN,2021-06-27,31168748,
Japan,JPN,2021-06-28,31847206,
Japan,JPN,2021-06-29,32528002,
Japan,JPN,2021-06-30,33225486,
Japan,JPN,2021-07-01,33724253,
Japan,JPN,2021-07-02,34154418,
Japan,JPN,2021-07-03,34882097,
Japan,JPN,2021-07-04,35601708,
Japan,JPN,2021-07-05,36387054,
Japan,JPN,2021-07-06,37191182,
Japan,JPN,2021-07-07,38014507,
