Entity,Code,Day,total_vaccinations
Kosovo,OWID_KOS,2021-05-17,46097
Kosovo,OWID_KOS,2021-05-20,55237
Kosovo,OWID_KOS,2021-06-02,69686
Kosovo,OWID_KOS,2021-06-06,80126
Kosovo,OWID_KOS,2021-06-13,98277
Kosovo,OWID_KOS,2021-06-20,133868
Kosovo,OWID_KOS,2021-06-30,179029
Kosovo,OWID_KOS,2021-07-08,243428
Kosovo,OWID_KOS,2021-07-09,250658
Kosovo,OWID_KOS,2021-07-10,252938
Kosovo,OWID_KOS,2021-07-11,253858
Kosovo,OWID_KOS,2021-07-12,260955
Kosovo,OWID_KOS,2021-07-13,270641
Kosovo,OWID_KOS,2021-07-14,282180
Kosovo,OWID_KOS,2021-07-15,293693
Kosovo,OWID_KOS,2021-07-16,305991
Kosovo,OWID_KOS,2021-07-17,310415
Kosovo,OWID_KOS,2021-07-20,324107
Kosovo,OWID_KOS,2021-07-22,333705
Kosovo,OWID_KOS,2021-07-23,343333
Kosovo,OWID_KOS,2021-07-26,357980
Kosovo,OWID_KOS,2021-07-27,374190
Kosovo,OWID_KOS,2021-07-28,388073
Kosovo,OWID_KOS,2021-07-29,400217
Kosovo,OWID_KOS,2021-07-30,413078
Kosovo,OWID_KOS,2021-07-31,428818
Kosovo,OWID_KOS,2021-08-03,445650
Kosovo,OWID_KOS,2021-08-04,460297
Kosovo,OWID_KOS,2021-08-05,469857
Kosovo,OWID_KOS,2021-08-06,478084
Kosovo,OWID_KOS,2021-08-07,487685
Kosovo,OWID_KOS,2021-08-10,504817
Kosovo,OWID_KOS,2021-08-11,521737
Kosovo,OWID_KOS,2021-08-14,559007
Kosovo,OWID_KOS,2021-08-17,601701
Kosovo,OWID_KOS,2021-08-18,622068
Kosovo,OWID_KOS,2021-08-19,644212
Kosovo,OWID_KOS,2021-08-20,666476
Kosovo,OWID_KOS,2021-08-21,687553
Kosovo,OWID_KOS,2021-08-22,707793
Kosovo,OWID_KOS,2021-08-24,729554
Kosovo,OWID_KOS,2021-08-25,747898
Kosovo,OWID_KOS,2021-08-26,764775
Kosovo,OWID_KOS,2021-08-27,780637
Kosovo,OWID_KOS,2021-08-28,794812
Kosovo,OWID_KOS,2021-08-29,808078
Kuwait,KWT,2020-12-28,2500
Kuwait,KWT,2021-01-26,35000
Kuwait,KWT,2021-02-15,175000
Kuwait,KWT,2021-03-08,360000
Kuwait,KWT,2021-03-22,538000
Kuwait,KWT,2021-03-29,604861
Kuwait,KWT,2021-04-18,860000
Kuwait,KWT,2021-04-25,1000000
Kuwait,KWT,2021-05-04,1367000
Kuwait,KWT,2021-05-06,1440000
Kuwait,KWT,2021-05-16,1820000
Kuwait,KWT,2021-07-03,2375455
Kyrgyzstan,KGZ,2021-03-28,0
Kyrgyzstan,KGZ,2021-04-06,644
Kyrgyzstan,KGZ,2021-04-07,849
Kyrgyzstan,KGZ,2021-04-12,2100
Kyrgyzstan,KGZ,2021-04-28,27858
Kyrgyzstan,KGZ,2021-05-11,43127
Kyrgyzstan,KGZ,2021-05-18,54101
Kyrgyzstan,KGZ,2021-06-09,135578
Kyrgyzstan,KGZ,2021-06-23,173700
Kyrgyzstan,KGZ,2021-07-27,505634
Kyrgyzstan,KGZ,2021-07-28,518118
Kyrgyzstan,KGZ,2021-07-29,539247
Kyrgyzstan,KGZ,2021-07-30,562528
Kyrgyzstan,KGZ,2021-07-31,570564
Kyrgyzstan,KGZ,2021-08-01,579490
Kyrgyzstan,KGZ,2021-08-02,600458
Kyrgyzstan,KGZ,2021-08-03,634930
Kyrgyzstan,KGZ,2021-08-04,645650
Kyrgyzstan,KGZ,2021-08-05,671769
Kyrgyzstan,KGZ,2021-08-06,696306
Kyrgyzstan,KGZ,2021-08-07,709938
Kyrgyzstan,KGZ,2021-08-08,721892
Kyrgyzstan,KGZ,2021-08-09,748710
Kyrgyzstan,KGZ,2021-08-10,776958
Kyrgyzstan,KGZ,2021-08-11,805952
Kyrgyzstan,KGZ,2021-08-12,819659
Kyrgyzstan,KGZ,2021-08-13,841077
Kyrgyzstan,KGZ,2021-08-14,848085
Kyrgyzstan,KGZ,2021-08-15,865447
Kyrgyzstan,KGZ,2021-08-16,887729
Kyrgyzstan,KGZ,2021-08-17,911632
Kyrgyzstan,KGZ,2021-08-18,932744
Kyrgyzstan,KGZ,2021-08-19,963766
Kyrgyzstan,KGZ,2021-08-20,981836
Kyrgyzstan,KGZ,2021-08-21,989905
Kyrgyzstan,KGZ,2021-08-22,1000277
Kyrgyzstan,KGZ,2021-08-23,1022084
Kyrgyzstan,KGZ,2021-08-25,1064235
Kyrgyzstan,KGZ,2021-08-26,1089812
Kyrgyzstan,KGZ,2021-08-27,1106146
Kyrgyzstan,KGZ,2021-08-28,1110423
Kyrgyzstan,KGZ,2021-08-29,1124350
Kyrgyzstan,KGZ,2021-08-30,1125963
Kyrgyzstan,KGZ,2021-08-31,1133221
Laos,LAO,2021-03-17,40732
Laos,LAO,2021-04-14,135849
Laos,LAO,2021-04-19,137026
Laos,LAO,2021-04-21,151175
Laos,LAO,2021-04-22,156818
Laos,LAO,2021-04-24,179525
Laos,LAO,2021-04-25,183678
Laos,LAO,2021-04-26,184387
Laos,LAO,2021-05-10,488473
Laos,LAO,2021-05-14,563466
Laos,LAO,2021-05-15,582747
Laos,LAO,2021-05-17,623577
Laos,LAO,2021-05-18,634714
Laos,LAO,2021-05-19,649006
Laos,LAO,2021-05-20,669259
Laos,LAO,2021-05-21,690266
Laos,LAO,2021-05-22,728918
Laos,LAO,2021-05-23,728918
Laos,LAO,2021-05-26,750783
Laos,LAO,2021-05-31,865694
Laos,LAO,2021-06-01,902456
Laos,LAO,2021-06-02,914014
Laos,LAO,2021-06-03,933505
Laos,LAO,2021-06-04,957785
Laos,LAO,2021-06-05,982253
Laos,LAO,2021-06-06,993659
Laos,LAO,2021-06-07,1000196
Laos,LAO,2021-06-08,1017620
Laos,LAO,2021-06-09,1034588
Laos,LAO,2021-06-10,1054356
Laos,LAO,2021-06-11,1079903
Laos,LAO,2021-06-12,1098714
Laos,LAO,2021-06-13,1108388
Laos,LAO,2021-06-14,1110856
Laos,LAO,2021-06-15,1122128
Laos,LAO,2021-06-16,1134347
Laos,LAO,2021-06-17,1134347
Laos,LAO,2021-06-18,1183137
Laos,LAO,2021-06-19,1208878
Laos,LAO,2021-06-21,1242184
Laos,LAO,2021-06-22,1268627
Laos,LAO,2021-06-24,1348259
Laos,LAO,2021-06-25,1382009
Laos,LAO,2021-06-26,1408531
Laos,LAO,2021-06-28,1416267
Laos,LAO,2021-07-04,1530667
Laos,LAO,2021-07-05,1537511
Laos,LAO,2021-07-06,1552182
Laos,LAO,2021-07-09,1648060
Laos,LAO,2021-07-11,1666793
Laos,LAO,2021-07-14,1708981
Laos,LAO,2021-07-17,1777140
Laos,LAO,2021-07-31,2050711
Laos,LAO,2021-08-20,3044669
Latvia,LVA,2020-12-04,1
Latvia,LVA,2020-12-16,2
Latvia,LVA,2020-12-18,4
Latvia,LVA,2020-12-20,8
Latvia,LVA,2020-12-21,10
Latvia,LVA,2020-12-22,14
Latvia,LVA,2020-12-24,16
Latvia,LVA,2020-12-27,21
Latvia,LVA,2020-12-28,624
Latvia,LVA,2020-12-29,1502
Latvia,LVA,2020-12-30,2300
Latvia,LVA,2020-12-31,2304
Latvia,LVA,2021-01-01,2309
Latvia,LVA,2021-01-02,2311
Latvia,LVA,2021-01-03,2313
Latvia,LVA,2021-01-04,3019
Latvia,LVA,2021-01-05,3911
Latvia,LVA,2021-01-06,4691
Latvia,LVA,2021-01-07,5504
Latvia,LVA,2021-01-08,6420
Latvia,LVA,2021-01-09,6728
Latvia,LVA,2021-01-10,7065
Latvia,LVA,2021-01-11,8439
Latvia,LVA,2021-01-12,10073
Latvia,LVA,2021-01-13,11593
Latvia,LVA,2021-01-14,13434
Latvia,LVA,2021-01-15,15313
Latvia,LVA,2021-01-16,15985
Latvia,LVA,2021-01-17,16109
Latvia,LVA,2021-01-18,16963
Latvia,LVA,2021-01-19,17845
Latvia,LVA,2021-01-20,18631
Latvia,LVA,2021-01-21,18922
Latvia,LVA,2021-01-22,19150
Latvia,LVA,2021-01-23,19280
Latvia,LVA,2021-01-24,19283
Latvia,LVA,2021-01-25,19961
Latvia,LVA,2021-01-26,20822
Latvia,LVA,2021-01-27,21656
Latvia,LVA,2021-01-28,22446
Latvia,LVA,2021-01-29,23415
Latvia,LVA,2021-01-30,23731
Latvia,LVA,2021-01-31,24078
Latvia,LVA,2021-02-01,25272
Latvia,LVA,2021-02-02,27100
Latvia,LVA,2021-02-03,28734
Latvia,LVA,2021-02-04,30247
Latvia,LVA,2021-02-05,31921
Latvia,LVA,2021-02-06,32493
Latvia,LVA,2021-02-07,32621
Latvia,LVA,2021-02-08,33041
Latvia,LVA,2021-02-09,33232
Latvia,LVA,2021-02-10,33880
Latvia,LVA,2021-02-11,35683
Latvia,LVA,2021-02-12,37435
Latvia,LVA,2021-02-13,37838
Latvia,LVA,2021-02-14,37866
Latvia,LVA,2021-02-15,38748
Latvia,LVA,2021-02-16,40149
Latvia,LVA,2021-02-17,42164
Latvia,LVA,2021-02-18,43725
Latvia,LVA,2021-02-19,45109
Latvia,LVA,2021-02-20,45860
Latvia,LVA,2021-02-21,46677
Latvia,LVA,2021-02-22,48471
Latvia,LVA,2021-02-23,50877
Latvia,LVA,2021-02-24,55216
Latvia,LVA,2021-02-25,59427
Latvia,LVA,2021-02-26,62828
Latvia,LVA,2021-02-27,63422
Latvia,LVA,2021-02-28,63559
Latvia,LVA,2021-03-01,65838
Latvia,LVA,2021-03-02,68706
Latvia,LVA,2021-03-03,74234
Latvia,LVA,2021-03-04,82439
Latvia,LVA,2021-03-05,89498
Latvia,LVA,2021-03-06,90639
Latvia,LVA,2021-03-07,90731
Latvia,LVA,2021-03-08,93143
Latvia,LVA,2021-03-09,96337
Latvia,LVA,2021-03-10,99830
Latvia,LVA,2021-03-11,103645
Latvia,LVA,2021-03-12,111097
Latvia,LVA,2021-03-13,112414
Latvia,LVA,2021-03-14,112491
Latvia,LVA,2021-03-15,118049
Latvia,LVA,2021-03-16,118253
Latvia,LVA,2021-03-17,118445
Latvia,LVA,2021-03-18,118742
Latvia,LVA,2021-03-19,119707
Latvia,LVA,2021-03-20,120127
Latvia,LVA,2021-03-21,120165
Latvia,LVA,2021-03-22,123865
Latvia,LVA,2021-03-23,131419
Latvia,LVA,2021-03-24,139850
Latvia,LVA,2021-03-25,146901
Latvia,LVA,2021-03-26,151892
Latvia,LVA,2021-03-27,152479
Latvia,LVA,2021-03-28,152519
Latvia,LVA,2021-03-29,155210
Latvia,LVA,2021-03-30,161407
Latvia,LVA,2021-03-31,168392
Latvia,LVA,2021-04-01,173317
Latvia,LVA,2021-04-02,173908
Latvia,LVA,2021-04-03,177579
Latvia,LVA,2021-04-04,179212
Latvia,LVA,2021-04-05,182095
Latvia,LVA,2021-04-06,188171
Latvia,LVA,2021-04-07,198758
Latvia,LVA,2021-04-08,206562
Latvia,LVA,2021-04-09,212299
Latvia,LVA,2021-04-10,214328
Latvia,LVA,2021-04-11,214427
Latvia,LVA,2021-04-12,217425
Latvia,LVA,2021-04-13,221808
Latvia,LVA,2021-04-14,228680
Latvia,LVA,2021-04-15,235008
Latvia,LVA,2021-04-16,244491
Latvia,LVA,2021-04-17,251015
Latvia,LVA,2021-04-18,251946
Latvia,LVA,2021-04-19,255963
Latvia,LVA,2021-04-20,263389
Latvia,LVA,2021-04-21,273866
Latvia,LVA,2021-04-22,283766
Latvia,LVA,2021-04-23,294606
Latvia,LVA,2021-04-24,300826
Latvia,LVA,2021-04-25,302229
Latvia,LVA,2021-04-26,306830
Latvia,LVA,2021-04-27,314371
Latvia,LVA,2021-04-28,329043
Latvia,LVA,2021-04-29,343529
Latvia,LVA,2021-04-30,355100
Latvia,LVA,2021-05-01,361966
Latvia,LVA,2021-05-02,363579
Latvia,LVA,2021-05-03,366580
Latvia,LVA,2021-05-04,375475
Latvia,LVA,2021-05-05,392257
Latvia,LVA,2021-05-06,413990
Latvia,LVA,2021-05-07,434030
Latvia,LVA,2021-05-08,446339
Latvia,LVA,2021-05-09,447971
Latvia,LVA,2021-05-10,457575
Latvia,LVA,2021-05-11,475602
Latvia,LVA,2021-05-12,498435
Latvia,LVA,2021-05-13,520904
Latvia,LVA,2021-05-14,542849
Latvia,LVA,2021-05-15,556173
Latvia,LVA,2021-05-16,561214
Latvia,LVA,2021-05-17,573192
Latvia,LVA,2021-05-18,590553
Latvia,LVA,2021-05-19,613712
Latvia,LVA,2021-05-20,635148
Latvia,LVA,2021-05-21,655924
Latvia,LVA,2021-05-22,668683
Latvia,LVA,2021-05-23,671511
Latvia,LVA,2021-05-24,683386
Latvia,LVA,2021-05-25,703923
Latvia,LVA,2021-05-26,725835
Latvia,LVA,2021-05-27,747761
Latvia,LVA,2021-05-28,772466
Latvia,LVA,2021-05-29,784334
Latvia,LVA,2021-05-30,788476
Latvia,LVA,2021-05-31,801513
Latvia,LVA,2021-06-01,822699
Latvia,LVA,2021-06-02,844690
Latvia,LVA,2021-06-03,866494
Latvia,LVA,2021-06-04,886554
Latvia,LVA,2021-06-05,897806
Latvia,LVA,2021-06-06,903019
Latvia,LVA,2021-06-07,917948
Latvia,LVA,2021-06-08,936056
Latvia,LVA,2021-06-09,954419
Latvia,LVA,2021-06-10,971434
Latvia,LVA,2021-06-11,988816
Latvia,LVA,2021-06-12,997084
Latvia,LVA,2021-06-13,998717
Latvia,LVA,2021-06-14,1009095
Latvia,LVA,2021-06-15,1022074
Latvia,LVA,2021-06-16,1038009
Latvia,LVA,2021-06-17,1051297
Latvia,LVA,2021-06-18,1068614
Latvia,LVA,2021-06-19,1077097
Latvia,LVA,2021-06-20,1080579
Latvia,LVA,2021-06-21,1093119
Latvia,LVA,2021-06-22,1103478
Latvia,LVA,2021-06-23,1103831
Latvia,LVA,2021-06-24,1103928
Latvia,LVA,2021-06-25,1106934
Latvia,LVA,2021-06-26,1110155
Latvia,LVA,2021-06-27,1112436
Latvia,LVA,2021-06-28,1127959
Latvia,LVA,2021-06-29,1142378
Latvia,LVA,2021-06-30,1157110
Latvia,LVA,2021-07-01,1168882
Latvia,LVA,2021-07-02,1181298
Latvia,LVA,2021-07-03,1189921
Latvia,LVA,2021-07-04,1192153
Latvia,LVA,2021-07-05,1199869
Latvia,LVA,2021-07-06,1208752
Latvia,LVA,2021-07-07,1218926
Latvia,LVA,2021-07-08,1227597
Latvia,LVA,2021-07-09,1238910
Latvia,LVA,2021-07-10,1246933
Latvia,LVA,2021-07-11,1248987
Latvia,LVA,2021-07-12,1255468
Latvia,LVA,2021-07-13,1262115
Latvia,LVA,2021-07-14,1268005
Latvia,LVA,2021-07-15,1272804
Latvia,LVA,2021-07-16,1278479
Latvia,LVA,2021-07-17,1282122
Latvia,LVA,2021-07-18,1283384
Latvia,LVA,2021-07-19,1288476
Latvia,LVA,2021-07-20,1295266
Latvia,LVA,2021-07-21,1302632
Latvia,LVA,2021-07-22,1309173
Latvia,LVA,2021-07-23,1315446
Latvia,LVA,2021-07-24,1320171
Latvia,LVA,2021-07-25,1321529
Latvia,LVA,2021-07-26,1327226
Latvia,LVA,2021-07-27,1333479
Latvia,LVA,2021-07-28,1340420
Latvia,LVA,2021-07-29,1345926
Latvia,LVA,2021-07-30,1352805
Latvia,LVA,2021-07-31,1356627
Latvia,LVA,2021-08-01,1358035
Latvia,LVA,2021-08-02,1362876
Latvia,LVA,2021-08-03,1369220
Latvia,LVA,2021-08-04,1375691
Latvia,LVA,2021-08-05,1380887
Latvia,LVA,2021-08-06,1387410
Latvia,LVA,2021-08-07,1391526
Latvia,LVA,2021-08-08,1392616
Latvia,LVA,2021-08-09,1397360
Latvia,LVA,2021-08-10,1403328
Latvia,LVA,2021-08-11,1410839
Latvia,LVA,2021-08-12,1416135
Latvia,LVA,2021-08-13,1422652
Latvia,LVA,2021-08-14,1426528
Latvia,LVA,2021-08-15,1427784
Latvia,LVA,2021-08-16,1432555
Latvia,LVA,2021-08-17,1438544
Latvia,LVA,2021-08-18,1445859
Latvia,LVA,2021-08-19,1451520
Latvia,LVA,2021-08-20,1458495
Latvia,LVA,2021-08-21,1462215
Latvia,LVA,2021-08-22,1463476
Latvia,LVA,2021-08-23,1468710
Latvia,LVA,2021-08-24,1474705
Latvia,LVA,2021-08-25,1481360
Latvia,LVA,2021-08-26,1486731
Latvia,LVA,2021-08-27,1493765
Latvia,LVA,2021-08-28,1497010
Latvia,LVA,2021-08-29,1498061
Latvia,LVA,2021-08-30,1503206
Latvia,LVA,2021-08-31,1507752
Lebanon,LBN,2021-02-13,0
Lebanon,LBN,2021-02-14,48
Lebanon,LBN,2021-02-15,1280
Lebanon,LBN,2021-02-16,3266
Lebanon,LBN,2021-02-17,5932
Lebanon,LBN,2021-02-18,9605
Lebanon,LBN,2021-02-19,13329
Lebanon,LBN,2021-02-20,13329
Lebanon,LBN,2021-02-21,13329
Lebanon,LBN,2021-02-22,18031
Lebanon,LBN,2021-02-23,21575
Lebanon,LBN,2021-02-24,25393
Lebanon,LBN,2021-02-25,29820
Lebanon,LBN,2021-02-26,34991
Lebanon,LBN,2021-02-27,34991
Lebanon,LBN,2021-02-28,40593
Lebanon,LBN,2021-03-01,45859
Lebanon,LBN,2021-03-02,47625
Lebanon,LBN,2021-03-03,54585
Lebanon,LBN,2021-03-04,57474
Lebanon,LBN,2021-03-05,60538
Lebanon,LBN,2021-03-06,60740
Lebanon,LBN,2021-03-07,61330
Lebanon,LBN,2021-03-08,64007
Lebanon,LBN,2021-03-09,64974
Lebanon,LBN,2021-03-10,87216
Lebanon,LBN,2021-03-11,91967
Lebanon,LBN,2021-03-12,95888
Lebanon,LBN,2021-03-15,104725
Lebanon,LBN,2021-03-16,115164
Lebanon,LBN,2021-03-17,120890
Lebanon,LBN,2021-03-18,129487
Lebanon,LBN,2021-03-19,135277
Lebanon,LBN,2021-03-20,135349
Lebanon,LBN,2021-03-21,138420
Lebanon,LBN,2021-03-22,148119
Lebanon,LBN,2021-03-23,158018
Lebanon,LBN,2021-03-24,166015
Lebanon,LBN,2021-03-25,174031
Lebanon,LBN,2021-03-26,180074
Lebanon,LBN,2021-03-27,181127
Lebanon,LBN,2021-03-28,186712
Lebanon,LBN,2021-03-29,193903
Lebanon,LBN,2021-03-30,207647
Lebanon,LBN,2021-03-31,216286
Lebanon,LBN,2021-04-01,222332
Lebanon,LBN,2021-04-02,225708
Lebanon,LBN,2021-04-03,225842
Lebanon,LBN,2021-04-04,228050
Lebanon,LBN,2021-04-05,235303
Lebanon,LBN,2021-04-06,244772
Lebanon,LBN,2021-04-07,259153
Lebanon,LBN,2021-04-08,268578
Lebanon,LBN,2021-04-09,272379
Lebanon,LBN,2021-04-10,273587
Lebanon,LBN,2021-04-12,285966
Lebanon,LBN,2021-04-13,296165
Lebanon,LBN,2021-04-14,296168
Lebanon,LBN,2021-04-15,320623
Lebanon,LBN,2021-04-16,322647
Lebanon,LBN,2021-04-17,322768
Lebanon,LBN,2021-04-18,329452
Lebanon,LBN,2021-04-19,343286
Lebanon,LBN,2021-04-20,351792
Lebanon,LBN,2021-04-24,408532
Lebanon,LBN,2021-04-25,415562
Lebanon,LBN,2021-04-26,421905
Lebanon,LBN,2021-04-27,438268
Lebanon,LBN,2021-04-28,455275
Lebanon,LBN,2021-04-29,461160
Lebanon,LBN,2021-04-30,461726
Lebanon,LBN,2021-05-01,461758
Lebanon,LBN,2021-05-02,465909
Lebanon,LBN,2021-05-03,473740
Lebanon,LBN,2021-05-04,487974
Lebanon,LBN,2021-05-05,500984
Lebanon,LBN,2021-05-06,509705
Lebanon,LBN,2021-05-14,581068
Lebanon,LBN,2021-05-15,581518
Lebanon,LBN,2021-05-16,586734
Lebanon,LBN,2021-05-17,606994
Lebanon,LBN,2021-05-18,618414
Lebanon,LBN,2021-05-19,631679
Lebanon,LBN,2021-05-20,651850
Lebanon,LBN,2021-05-21,661049
Lebanon,LBN,2021-05-22,661609
Lebanon,LBN,2021-05-23,664814
Lebanon,LBN,2021-05-24,678178
Lebanon,LBN,2021-05-25,682096
Lebanon,LBN,2021-05-26,715286
Lebanon,LBN,2021-05-27,725333
Lebanon,LBN,2021-05-28,737328
Lebanon,LBN,2021-05-29,742365
Lebanon,LBN,2021-05-30,752172
Lebanon,LBN,2021-05-31,774435
Lebanon,LBN,2021-06-01,800140
Lebanon,LBN,2021-06-02,819518
Lebanon,LBN,2021-06-03,848020
Lebanon,LBN,2021-06-04,849471
Lebanon,LBN,2021-06-05,852090
Lebanon,LBN,2021-06-06,863134
Lebanon,LBN,2021-06-07,886996
Lebanon,LBN,2021-06-08,907418
Lebanon,LBN,2021-06-09,928148
Lebanon,LBN,2021-06-10,948962
Lebanon,LBN,2021-06-11,963223
Lebanon,LBN,2021-06-12,985318
Lebanon,LBN,2021-06-13,1010867
Lebanon,LBN,2021-06-14,1031639
Lebanon,LBN,2021-06-15,1058472
Lebanon,LBN,2021-06-16,1061450
Lebanon,LBN,2021-06-17,1111588
Lebanon,LBN,2021-06-18,1126981
Lebanon,LBN,2021-06-19,1128719
Lebanon,LBN,2021-06-20,1130669
Lebanon,LBN,2021-06-23,1175505
Lebanon,LBN,2021-06-24,1195748
Lebanon,LBN,2021-06-25,1243726
Lebanon,LBN,2021-06-26,1247265
Lebanon,LBN,2021-06-27,1253918
Lebanon,LBN,2021-06-28,1285387
Lebanon,LBN,2021-06-29,1312854
Lebanon,LBN,2021-06-30,1349156
Lebanon,LBN,2021-07-01,1359215
Lebanon,LBN,2021-07-02,1376600
Lebanon,LBN,2021-07-03,1378232
Lebanon,LBN,2021-07-04,1379853
Lebanon,LBN,2021-07-05,1391249
Lebanon,LBN,2021-07-06,1410729
Lebanon,LBN,2021-07-07,1479710
Lebanon,LBN,2021-07-08,1518261
Lebanon,LBN,2021-07-09,1534259
Lebanon,LBN,2021-07-10,1536617
Lebanon,LBN,2021-07-11,1541843
Lebanon,LBN,2021-07-12,1565593
Lebanon,LBN,2021-07-13,1634510
Lebanon,LBN,2021-07-14,1666942
Lebanon,LBN,2021-07-15,1696233
Lebanon,LBN,2021-07-16,1698262
Lebanon,LBN,2021-07-17,1700044
Lebanon,LBN,2021-07-18,1700905
Lebanon,LBN,2021-07-19,1726157
Lebanon,LBN,2021-07-20,1728455
Lebanon,LBN,2021-07-21,1747519
Lebanon,LBN,2021-07-22,1781582
Lebanon,LBN,2021-07-23,1782367
Lebanon,LBN,2021-07-24,1786506
Lebanon,LBN,2021-07-25,1807133
Lebanon,LBN,2021-07-26,1838151
Lebanon,LBN,2021-07-27,1873116
Lebanon,LBN,2021-07-28,1900910
Lebanon,LBN,2021-07-29,1927411
Lebanon,LBN,2021-07-30,1944927
Lebanon,LBN,2021-07-31,1946891
Lebanon,LBN,2021-08-01,1949258
Lebanon,LBN,2021-08-02,1982156
Lebanon,LBN,2021-08-03,2016950
Lebanon,LBN,2021-08-04,2026590
Lebanon,LBN,2021-08-05,2052789
Lebanon,LBN,2021-08-06,2077350
Lebanon,LBN,2021-08-07,2082489
Lebanon,LBN,2021-08-08,2085102
Lebanon,LBN,2021-08-09,2102529
Lebanon,LBN,2021-08-10,2140422
Lebanon,LBN,2021-08-11,2165637
Lebanon,LBN,2021-08-12,2177491
Lebanon,LBN,2021-08-13,2190858
Lebanon,LBN,2021-08-14,2192119
Lebanon,LBN,2021-08-15,2203682
Lebanon,LBN,2021-08-16,2221656
Lebanon,LBN,2021-08-17,2243764
Lebanon,LBN,2021-08-18,2257960
Lebanon,LBN,2021-08-19,2275129
Lebanon,LBN,2021-08-20,2286622
Lebanon,LBN,2021-08-23,2319224
Lebanon,LBN,2021-08-24,2347754
Lebanon,LBN,2021-08-25,2361702
Lebanon,LBN,2021-08-26,2385796
Lebanon,LBN,2021-08-27,2399837
Lebanon,LBN,2021-08-28,2401065
Lebanon,LBN,2021-08-29,2422511
Lebanon,LBN,2021-08-30,2435581
Lebanon,LBN,2021-08-31,2442608
Lesotho,LSO,2021-03-09,0
Lesotho,LSO,2021-04-17,16000
Lesotho,LSO,2021-05-18,36637
Lesotho,LSO,2021-05-21,36759
Lesotho,LSO,2021-07-05,56322
Lesotho,LSO,2021-07-26,72948
Lesotho,LSO,2021-08-25,103778
Lesotho,LSO,2021-08-28,201795
Liberia,LBR,2021-05-12,36404
Liberia,LBR,2021-05-21,52446
Liberia,LBR,2021-05-24,53626
Liberia,LBR,2021-05-26,55690
Liberia,LBR,2021-05-31,56144
Liberia,LBR,2021-06-08,63802
Liberia,LBR,2021-06-10,64129
Liberia,LBR,2021-06-14,65590
Liberia,LBR,2021-06-15,67437
Liberia,LBR,2021-06-20,68821
Liberia,LBR,2021-06-24,76642
Liberia,LBR,2021-06-28,82212
Liberia,LBR,2021-07-05,92041
Liberia,LBR,2021-07-12,95423
Liberia,LBR,2021-08-20,109585
Liberia,LBR,2021-08-23,113680
Libya,LBY,2021-04-17,750
Libya,LBY,2021-05-10,106559
Libya,LBY,2021-06-01,243891
Libya,LBY,2021-06-09,317809
Libya,LBY,2021-06-12,330260
Libya,LBY,2021-06-16,351408
Libya,LBY,2021-06-23,370066
Libya,LBY,2021-06-29,379404
Libya,LBY,2021-07-08,393688
Libya,LBY,2021-07-11,425119
Libya,LBY,2021-07-18,480116
Libya,LBY,2021-07-25,530808
Libya,LBY,2021-07-28,546745
Libya,LBY,2021-08-04,712213
Libya,LBY,2021-08-05,737417
Libya,LBY,2021-08-09,764233
Libya,LBY,2021-08-18,889957
Libya,LBY,2021-08-25,1022882
Libya,LBY,2021-08-26,1031060
Liechtenstein,LIE,2020-12-22,0
Liechtenstein,LIE,2020-12-23,0
Liechtenstein,LIE,2020-12-24,0
Liechtenstein,LIE,2020-12-25,0
Liechtenstein,LIE,2020-12-26,0
Liechtenstein,LIE,2020-12-27,0
Liechtenstein,LIE,2020-12-28,0
Liechtenstein,LIE,2020-12-29,0
Liechtenstein,LIE,2020-12-30,0
Liechtenstein,LIE,2020-12-31,0
Liechtenstein,LIE,2021-01-01,0
Liechtenstein,LIE,2021-01-02,0
Liechtenstein,LIE,2021-01-03,0
Liechtenstein,LIE,2021-01-04,2
Liechtenstein,LIE,2021-01-05,2
Liechtenstein,LIE,2021-01-06,5
Liechtenstein,LIE,2021-01-07,6
Liechtenstein,LIE,2021-01-08,6
Liechtenstein,LIE,2021-01-09,6
Liechtenstein,LIE,2021-01-10,6
Liechtenstein,LIE,2021-01-11,7
Liechtenstein,LIE,2021-01-12,17
Liechtenstein,LIE,2021-01-13,17
Liechtenstein,LIE,2021-01-14,23
Liechtenstein,LIE,2021-01-15,43
Liechtenstein,LIE,2021-01-16,45
Liechtenstein,LIE,2021-01-17,45
Liechtenstein,LIE,2021-01-18,124
Liechtenstein,LIE,2021-01-19,209
Liechtenstein,LIE,2021-01-20,262
Liechtenstein,LIE,2021-01-21,320
Liechtenstein,LIE,2021-01-22,373
Liechtenstein,LIE,2021-01-23,378
Liechtenstein,LIE,2021-01-24,378
Liechtenstein,LIE,2021-01-25,450
Liechtenstein,LIE,2021-01-26,525
Liechtenstein,LIE,2021-01-27,534
Liechtenstein,LIE,2021-01-28,651
Liechtenstein,LIE,2021-01-29,841
Liechtenstein,LIE,2021-01-30,841
Liechtenstein,LIE,2021-01-31,841
Liechtenstein,LIE,2021-02-01,841
Liechtenstein,LIE,2021-02-02,841
Liechtenstein,LIE,2021-02-03,846
Liechtenstein,LIE,2021-02-04,846
Liechtenstein,LIE,2021-02-05,846
Liechtenstein,LIE,2021-02-06,846
Liechtenstein,LIE,2021-02-07,846
Liechtenstein,LIE,2021-02-08,951
Liechtenstein,LIE,2021-02-09,1026
